,date,price
2523,08-Dec-04,438.9
2524,07-Dec-04,450.5
2525,06-Dec-04,451.6
2526,03-Dec-04,455.6
2527,02-Dec-04,448.9
2528,01-Dec-04,453.2
2529,30-Nov-04,450.9
2530,29-Nov-04,453.3
2531,26-Nov-04,451.5
2532,25-Nov-04,451.3
2533,24-Nov-04,449.1
2534,23-Nov-04,447.7
2535,22-Nov-04,448.6
2536,19-Nov-04,446.6
2537,18-Nov-04,442.9
2538,17-Nov-04,444.4
2539,16-Nov-04,439.8
2540,15-Nov-04,436.5
2541,11-Nov-04,434.5
2542,10-Nov-04,433.6
2543,09-Nov-04,435.2
2544,08-Nov-04,432.3
2545,05-Nov-04,433.1
2546,04-Nov-04,429.7
2547,03-Nov-04,424.3
2548,02-Nov-04,419.7
2549,01-Nov-04,426.9
2550,29-Oct-04,428.1
2551,28-Oct-04,424
2552,27-Oct-04,424.4
2553,26-Oct-04,426.1
2554,25-Oct-04,428.4
2555,22-Oct-04,424.1
2556,21-Oct-04,424
2557,20-Oct-04,423.2
2558,19-Oct-04,419.9
2559,18-Oct-04,416
2560,15-Oct-04,418.4
2561,14-Oct-04,417.9
2562,13-Oct-04,415.2
2563,12-Oct-04,415
2564,11-Oct-04,421.6
2565,08-Oct-04,422.7
2566,07-Oct-04,417.6
2567,06-Oct-04,418
2568,05-Oct-04,417.8
2569,04-Oct-04,413.5
2570,01-Oct-04,419.2
2571,30-Sep-04,418.3
2572,29-Sep-04,412.6
2573,28-Sep-04,412.1
2574,27-Sep-04,408.7
2575,24-Sep-04,407.7
2576,23-Sep-04,410.6
2577,22-Sep-04,407
2578,21-Sep-04,408
2579,20-Sep-04,404.9
2580,17-Sep-04,405.5
2581,16-Sep-04,404.3
2582,15-Sep-04,404.7
2583,14-Sep-04,405.3
2584,13-Sep-04,403.8
2585,10-Sep-04,401.6
2586,09-Sep-04,398.2
2587,08-Sep-04,398.9
2588,07-Sep-04,397.7
2589,06-Sep-04,401.9
2590,03-Sep-04,400.1
2591,02-Sep-04,405.5
2592,01-Sep-04,408.3
2593,31-Aug-04,409.8
2594,30-Aug-04,407.4
2595,27-Aug-04,402.8
2596,26-Aug-04,407
2597,25-Aug-04,407.3
2598,24-Aug-04,402.2
2599,23-Aug-04,410
2600,20-Aug-04,412.7
2601,19-Aug-04,406.4
2602,18-Aug-04,404
2603,17-Aug-04,404.1
2604,16-Aug-04,402.5
2605,13-Aug-04,398.6
2606,12-Aug-04,394
2607,11-Aug-04,395.2
2608,10-Aug-04,399.6
2609,09-Aug-04,400.3
2610,06-Aug-04,399.4
2611,05-Aug-04,392.1
2612,04-Aug-04,392
2613,03-Aug-04,393.7
2614,02-Aug-04,391.7
2615,30-Jul-04,390.9
2616,29-Jul-04,387
2617,28-Jul-04,388.7
2618,27-Jul-04,386.6
2619,26-Jul-04,389.7
2620,23-Jul-04,389.9
2621,22-Jul-04,394.6
2622,21-Jul-04,396.7
2623,20-Jul-04,401.4
2624,19-Jul-04,405.5
2625,16-Jul-04,405.9
2626,15-Jul-04,403.6
2627,14-Jul-04,404.8
2628,13-Jul-04,401.5
2629,12-Jul-04,407.6
2630,09-Jul-04,407.1
2631,08-Jul-04,405.7
2632,07-Jul-04,401.8
2633,06-Jul-04,395.6
2634,05-Jul-04,397.9
2635,02-Jul-04,397.9
2636,01-Jul-04,395.5
2637,30-Jun-04,392.1
2638,29-Jun-04,391.9
2639,28-Jun-04,400.4
2640,25-Jun-04,402.2
2641,24-Jun-04,402.5
2642,23-Jun-04,394.6
2643,22-Jun-04,394.6
2644,21-Jun-04,393.4
2645,18-Jun-04,394.7
2646,17-Jun-04,388.6
2647,16-Jun-04,385.3
2648,15-Jun-04,387.7
2649,14-Jun-04,383.3
2650,12-Jun-04,384.9
2651,11-Jun-04,384.9
2652,09-Jun-04,384.2
2653,08-Jun-04,390.7
2654,07-Jun-04,393.3
2655,04-Jun-04,390.7
2656,03-Jun-04,387.8
2657,02-Jun-04,391.3
2658,01-Jun-04,394.3
2659,31-May-04,394.6
2660,28-May-04,393.7
2661,27-May-04,394.8
2662,26-May-04,390.6
2663,25-May-04,389.1
2664,24-May-04,385.6
2665,21-May-04,384.58
2666,20-May-04,378.14
2667,19-May-04,381.97
2668,18-May-04,375.35
2669,17-May-04,379.21
2670,14-May-04,376.69
2671,13-May-04,374.45
2672,12-May-04,377.24
2673,11-May-04,376.74
2674,10-May-04,378.23
2675,07-May-04,378.55
2676,06-May-04,387.86
2677,05-May-04,393.16
2678,04-May-04,391.15
2679,03-May-04,386.94
2680,30-Apr-04,387.22
2681,29-Apr-04,386.43
2682,28-Apr-04,385.18
2683,27-Apr-04,398.19
2684,26-Apr-04,395.68
2685,23-Apr-04,394.8
2686,22-Apr-04,393
2687,21-Apr-04,390.39
2688,20-Apr-04,397.35
2689,19-Apr-04,400.13
2690,16-Apr-04,400.4
2691,15-Apr-04,398.66
2692,14-Apr-04,399.33
2693,13-Apr-04,406.55
2694,12-Apr-04,419.47
2695,09-Apr-04,420.83
2696,08-Apr-04,419.3
2697,07-Apr-04,422.27
2698,06-Apr-04,418.28
2699,05-Apr-04,414.85
2700,02-Apr-04,421
2701,01-Apr-04,427.23
2702,31-Mar-04,426.72
2703,30-Mar-04,421.23
2704,29-Mar-04,416.43
2705,26-Mar-04,421.53
2706,25-Mar-04,416.25
2707,24-Mar-04,416.59
2708,23-Mar-04,419.28
2709,22-Mar-04,416.88
2710,19-Mar-04,411.98
2711,18-Mar-04,410.62
2712,17-Mar-04,406.52
2713,16-Mar-04,402.01
2714,15-Mar-04,399.02
2715,12-Mar-04,394.97
2716,11-Mar-04,400.38
2717,10-Mar-04,399.6
2718,09-Mar-04,403.88
2719,08-Mar-04,400.26
2720,05-Mar-04,400.99
2721,04-Mar-04,392.62
2722,03-Mar-04,392.07
2723,02-Mar-04,393.05
2724,01-Mar-04,398.89
2725,27-Feb-04,396.02
2726,26-Feb-04,394.86
2727,25-Feb-04,395.19
2728,24-Feb-04,403.99
2729,23-Feb-04,398.41
2730,20-Feb-04,396.99
2731,19-Feb-04,409.14
2732,18-Feb-04,411.64
2733,17-Feb-04,415.37
2734,16-Feb-04,411.39
2735,13-Feb-04,409.64
2736,12-Feb-04,413.1
2737,11-Feb-04,409.57
2738,10-Feb-04,406.14
2739,09-Feb-04,406.27
2740,06-Feb-04,403.05
2741,05-Feb-04,397.69
2742,04-Feb-04,400.57
2743,03-Feb-04,398.89
2744,02-Feb-04,398.3
2745,30-Jan-04,401.67
2746,29-Jan-04,398
2747,28-Jan-04,414.16
2748,27-Jan-04,409.7
2749,26-Jan-04,406.07
2750,23-Jan-04,407.51
2751,22-Jan-04,409.64
2752,21-Jan-04,410.4
2753,20-Jan-04,412.21
2754,19-Jan-04,406.81
2755,16-Jan-04,406.27
2756,15-Jan-04,408.11
2757,14-Jan-04,421.18
2758,13-Jan-04,423.06
2759,12-Jan-04,425.61
2760,09-Jan-04,425.79
2761,08-Jan-04,423.42
2762,07-Jan-04,419.7
2763,06-Jan-04,422.08
2764,05-Jan-04,423.66
2765,02-Jan-04,415.13
2766,30-Dec-05,513.05
2767,29-Dec-05,514.4
2768,28-Dec-05,516.3
2769,27-Dec-05,508.3
2770,26-Dec-05,502.7
2771,23-Dec-05,503.35
2772,22-Dec-05,503.7
2773,21-Dec-05,494.5
2774,20-Dec-05,490.5
2775,19-Dec-05,503
2776,16-Dec-05,502.6
2777,15-Dec-05,498
2778,14-Dec-05,502.8
2779,13-Dec-05,514.6
2780,12-Dec-05,527.2
2781,09-Dec-05,525.85
2782,08-Dec-05,520.8
2783,07-Dec-05,514.05
2784,06-Dec-05,509.7
2785,05-Dec-05,508.8
2786,02-Dec-05,504.2
2787,01-Dec-05,505.07
2788,30-Nov-05,491.45
2789,29-Nov-05,498.8
2790,28-Nov-05,498.4
2791,25-Nov-05,495.4
2792,24-Nov-05,493.67
2793,23-Nov-05,491.8
2794,22-Nov-05,492.4
2795,21-Nov-05,491.4
2796,18-Nov-05,485.3
2797,17-Nov-05,485.35
2798,16-Nov-05,479.4
2799,15-Nov-05,468.8
2800,14-Nov-05,467.4
2801,11-Nov-05,469
2802,10-Nov-05,466
2803,09-Nov-05,466.9
2804,08-Nov-05,460.4
2805,07-Nov-05,459.15
2806,04-Nov-05,456.4
2807,03-Nov-05,460.9
2808,02-Nov-05,463
2809,01-Nov-05,459.67
2810,31-Oct-05,465.5
2811,28-Oct-05,472.9
2812,27-Oct-05,473.8
2813,26-Oct-05,470.2
2814,25-Oct-05,472.8
2815,24-Oct-05,464.87
2816,21-Oct-05,466.5
2817,20-Oct-05,461.2
2818,19-Oct-05,464.4
2819,18-Oct-05,471
2820,17-Oct-05,474.05
2821,14-Oct-05,469.25
2822,13-Oct-05,471.5
2823,12-Oct-05,472.4
2824,11-Oct-05,476
2825,10-Oct-05,474.9
2826,07-Oct-05,475.5
2827,06-Oct-05,473.5
2828,05-Oct-05,465.1
2829,04-Oct-05,466.4
2830,03-Oct-05,465.77
2831,30-Sep-05,469.9
2832,29-Sep-05,471.5
2833,28-Sep-05,469.5
2834,27-Sep-05,462.6
2835,26-Sep-05,466.02
2836,23-Sep-05,463.8
2837,22-Sep-05,465.3
2838,21-Sep-05,472.05
2839,20-Sep-05,465.7
2840,19-Sep-05,464.2
2841,16-Sep-05,459.6
2842,15-Sep-05,455.1
2843,14-Sep-05,449.7
2844,13-Sep-05,446.51
2845,12-Sep-05,448.9
2846,09-Sep-05,449
2847,08-Sep-05,446.9
2848,07-Sep-05,444.4
2849,06-Sep-05,443.7
2850,05-Sep-05,444.7
2851,02-Sep-05,443.2
2852,01-Sep-05,441.9
2853,31-Aug-05,434.5
2854,30-Aug-05,431.45
2855,29-Aug-05,436.7
2856,26-Aug-05,438.1
2857,25-Aug-05,438
2858,24-Aug-05,437.2
2859,23-Aug-05,439.4
2860,22-Aug-05,437.8
2861,19-Aug-05,436.1
2862,18-Aug-05,438.6
2863,17-Aug-05,440.2
2864,16-Aug-05,445.8
2865,15-Aug-05,442.2
2866,12-Aug-05,446
2867,11-Aug-05,445.3
2868,10-Aug-05,437
2869,09-Aug-05,434.6
2870,08-Aug-05,434.8
2871,05-Aug-05,437.1
2872,04-Aug-05,437.25
2873,03-Aug-05,436.3
2874,02-Aug-05,431.7
2875,01-Aug-05,431.5
2876,31-Jul-05,428.9
2877,29-Jul-05,429.1
2878,28-Jul-05,427.5
2879,27-Jul-05,424.6
2880,26-Jul-05,423.2
2881,25-Jul-05,425.5
2882,22-Jul-05,424.8
2883,21-Jul-05,425.7
2884,20-Jul-05,422.8
2885,19-Jul-05,419.8
2886,18-Jul-05,420.3
2887,15-Jul-05,421.2
2888,14-Jul-05,419.7
2889,13-Jul-05,423.4
2890,12-Jul-05,427
2891,11-Jul-05,425.8
2892,08-Jul-05,422.8
2893,07-Jul-05,424.3
2894,06-Jul-05,423.4
2895,05-Jul-05,423.6
2896,04-Jul-05,427
2897,01-Jul-05,427.3
2898,30-Jun-05,435
2899,29-Jun-05,436.9
2900,28-Jun-05,435.9
2901,27-Jun-05,439.3
2902,24-Jun-05,439.6
2903,23-Jun-05,440.5
2904,22-Jun-05,438
2905,21-Jun-05,438.3
2906,20-Jun-05,437.3
2907,17-Jun-05,437.4
2908,16-Jun-05,435.3
2909,15-Jun-05,428.3
2910,14-Jun-05,426.5
2911,13-Jun-05,427.8
2912,10-Jun-05,426.7
2913,09-Jun-05,423.7
2914,08-Jun-05,423.7
2915,07-Jun-05,425
2916,06-Jun-05,426
2917,03-Jun-05,422.1
2918,02-Jun-05,421.9
2919,01-Jun-05,415.4
2920,31-May-05,416.6
2921,30-May-05,417.9
2922,27-May-05,420.1
2923,26-May-05,417.5
2924,25-May-05,419
2925,24-May-05,417.4
2926,23-May-05,416.8
2927,20-May-05,417.2
2928,19-May-05,420.5
2929,18-May-05,421.2
2930,17-May-05,419.2
2931,16-May-05,419.8
2932,13-May-05,420
2933,12-May-05,422
2934,11-May-05,427.3
2935,10-May-05,426.7
2936,09-May-05,426
2937,06-May-05,425.7
2938,05-May-05,430.2
2939,04-May-05,429.9
2940,03-May-05,427.3
2941,02-May-05,429.3
2942,29-Apr-05,435
2943,28-Apr-05,431
2944,27-Apr-05,432.9
2945,26-Apr-05,436.5
2946,25-Apr-05,434.3
2947,22-Apr-05,434.25
2948,21-Apr-05,432.4
2949,20-Apr-05,434.2
2950,19-Apr-05,433
2951,18-Apr-05,426.4
2952,15-Apr-05,424.5
2953,14-Apr-05,423.6
2954,13-Apr-05,428.8
2955,12-Apr-05,428
2956,11-Apr-05,428.1
2957,08-Apr-05,426.7
2958,07-Apr-05,425.7
2959,06-Apr-05,425.9
2960,05-Apr-05,424.2
2961,04-Apr-05,424
2962,01-Apr-05,425.9
2963,31-Mar-05,427.9
2964,30-Mar-05,426.1
2965,29-Mar-05,425.8
2966,28-Mar-05,425.9
2967,25-Mar-05,425.9
2968,24-Mar-05,424.3
2969,23-Mar-05,425.2
2970,22-Mar-05,426.5
2971,21-Mar-05,431.1
2972,18-Mar-05,439
2973,17-Mar-05,438.6
2974,16-Mar-05,443.2
2975,15-Mar-05,440.4
2976,14-Mar-05,440.6
2977,11-Mar-05,445.8
2978,10-Mar-05,442.2
2979,09-Mar-05,440
2980,08-Mar-05,440.2
2981,07-Mar-05,434.5
2982,06-Mar-05,429.5
2983,05-Mar-05,433.7
2984,04-Mar-05,433.8
2985,03-Mar-05,429.1
2986,02-Mar-05,432.3
2987,01-Mar-05,432.4
2988,28-Feb-05,435.3
2989,25-Feb-05,434.4
2990,24-Feb-05,433.5
2991,23-Feb-05,434.1
2992,22-Feb-05,434.2
2993,21-Feb-05,427
2994,18-Feb-05,426.7
2995,17-Feb-05,427.2
2996,16-Feb-05,425.1
2997,15-Feb-05,425.5
2998,14-Feb-05,425.3
2999,11-Feb-05,420.5
3000,10-Feb-05,417.6
3001,09-Feb-05,413.2
3002,08-Feb-05,412.5
3003,07-Feb-05,413
3004,04-Feb-05,414.4
3005,03-Feb-05,416.8
3006,02-Feb-05,421.5
3007,01-Feb-05,420.7
3008,31-Jan-05,422.3
3009,28-Jan-05,426.3
3010,27-Jan-05,425.7
3011,26-Jan-05,426.4
3012,25-Jan-05,421.8
3013,24-Jan-05,427
3014,21-Jan-05,426.9
3015,20-Jan-05,422.1
3016,19-Jan-05,422.2
3017,18-Jan-05,422.8
3018,17-Jan-05,422
3019,14-Jan-05,422.7
3020,13-Jan-05,425.2
3021,12-Jan-05,425.9
3022,11-Jan-05,421.8
3023,10-Jan-05,419.1
3024,07-Jan-05,418.2
3025,06-Jan-05,421.3
3026,05-Jan-05,425.9
3027,04-Jan-05,426.9
3028,03-Jan-05,429.7
3029,29-Dec-06,636.3
3030,28-Dec-06,634.45
3031,27-Dec-06,626.8
3032,26-Dec-06,624.79
3033,25-Dec-06,621
3034,22-Dec-06,620.6
3035,21-Dec-06,618.6
3036,20-Dec-06,620.5
3037,19-Dec-06,622.1
3038,18-Dec-06,616.5
3039,15-Dec-06,614.6
3040,14-Dec-06,628.85
3041,13-Dec-06,627.7
3042,12-Dec-06,628.8
3043,11-Dec-06,630.15
3044,08-Dec-06,623.9
3045,07-Dec-06,632.3
3046,06-Dec-06,630
3047,05-Dec-06,639.6
3048,04-Dec-06,645.6
3049,01-Dec-06,645.2
3050,30-Nov-06,647.15
3051,29-Nov-06,636.4
3052,28-Nov-06,639.37
3053,27-Nov-06,641.2
3054,24-Nov-06,637.2
3055,23-Nov-06,630.8
3056,22-Nov-06,629.6
3057,21-Nov-06,627.7
3058,20-Nov-06,623.5
3059,17-Nov-06,621.75
3060,16-Nov-06,618.14
3061,15-Nov-06,623
3062,14-Nov-06,621.85
3063,13-Nov-06,625.79
3064,10-Nov-06,627.75
3065,09-Nov-06,634
3066,08-Nov-06,616
3067,07-Nov-06,624.6
3068,06-Nov-06,624.14
3069,03-Nov-06,627
3070,02-Nov-06,623.7
3071,01-Nov-06,616.25
3072,31-Oct-06,606.4
3073,30-Oct-06,603.91
3074,27-Oct-06,599.3
3075,26-Oct-06,595.6
3076,25-Oct-06,591.66
3077,24-Oct-06,584.2
3078,23-Oct-06,581.45
3079,20-Oct-06,591
3080,19-Oct-06,600.16
3081,18-Oct-06,591.7
3082,17-Oct-06,589.12
3083,16-Oct-06,596.35
3084,13-Oct-06,589.5
3085,12-Oct-06,578.89
3086,11-Oct-06,573.22
3087,10-Oct-06,573.5
3088,09-Oct-06,577
3089,06-Oct-06,573.3
3090,05-Oct-06,571.7
3091,04-Oct-06,565.67
3092,03-Oct-06,575.3
3093,02-Oct-06,594.91
3094,29-Sep-06,597.8
3095,28-Sep-06,601.3
3096,27-Sep-06,602.8
3097,26-Sep-06,591.2
3098,25-Sep-06,592.1
3099,22-Sep-06,589.2
3100,21-Sep-06,584.7
3101,20-Sep-06,575.3
3102,19-Sep-06,572.95
3103,18-Sep-06,587.75
3104,15-Sep-06,579.1
3105,14-Sep-06,574.25
3106,13-Sep-06,590.1
3107,12-Sep-06,586.35
3108,11-Sep-06,589.95
3109,08-Sep-06,610.3
3110,07-Sep-06,618.04
3111,06-Sep-06,635.04
3112,05-Sep-06,639.55
3113,04-Sep-06,626.65
3114,01-Sep-06,625.8
3115,31-Aug-06,626.95
3116,30-Aug-06,618.85
3117,29-Aug-06,614.8
3118,28-Aug-06,615.6
3119,25-Aug-06,622.5
3120,24-Aug-06,618.79
3121,23-Aug-06,622.2
3122,22-Aug-06,623.65
3123,21-Aug-06,627.3
3124,18-Aug-06,614.65
3125,17-Aug-06,614.5
3126,16-Aug-06,628.3
3127,15-Aug-06,624.95
3128,14-Aug-06,626.6
3129,11-Aug-06,630.77
3130,10-Aug-06,636.9
3131,09-Aug-06,649.54
3132,08-Aug-06,639.6
3133,07-Aug-06,647.6
3134,04-Aug-06,646.07
3135,03-Aug-06,645.15
3136,02-Aug-06,651.4
3137,01-Aug-06,647.4
3138,31-Jul-06,636.8
3139,28-Jul-06,634.32
3140,27-Jul-06,636.8
3141,26-Jul-06,623.6
3142,25-Jul-06,618.2
3143,24-Jul-06,616.2
3144,21-Jul-06,620
3145,20-Jul-06,625.8
3146,19-Jul-06,644.2
3147,18-Jul-06,630
3148,17-Jul-06,644.5
3149,14-Jul-06,663.42
3150,13-Jul-06,663.2
3151,12-Jul-06,647.55
3152,11-Jul-06,642
3153,10-Jul-06,621.85
3154,07-Jul-06,631.7
3155,06-Jul-06,632.1
3156,05-Jul-06,626.75
3157,04-Jul-06,629.55
3158,03-Jul-06,623.7
3159,30-Jun-06,614.05
3160,29-Jun-06,599.1
3161,28-Jun-06,580.5
3162,27-Jun-06,581.55
3163,26-Jun-06,585.1
3164,23-Jun-06,583.65
3165,22-Jun-06,581.6
3166,21-Jun-06,588.95
3167,20-Jun-06,577.8
3168,19-Jun-06,565.3
3169,16-Jun-06,580.6
3170,15-Jun-06,577.7
3171,14-Jun-06,554.35
3172,13-Jun-06,563.6
3173,12-Jun-06,603.3
3174,09-Jun-06,606.95
3175,08-Jun-06,609.5
3176,07-Jun-06,626
3177,06-Jun-06,628.1
3178,05-Jun-06,634.7
3179,02-Jun-06,637.65
3180,01-Jun-06,626.5
3181,31-May-06,644.85
3182,30-May-06,652.2
3183,29-May-06,649.55
3184,26-May-06,652.65
3185,25-May-06,650.7
3186,24-May-06,642.3
3187,23-May-06,665.7
3188,22-May-06,658.25
3189,19-May-06,657.1
3190,18-May-06,679.9
3191,17-May-06,688.55
3192,16-May-06,688.5
3193,15-May-06,677.6
3194,12-May-06,714.5
3195,11-May-06,716.3
3196,10-May-06,705.5
3197,09-May-06,700.5
3198,08-May-06,681.3
3199,05-May-06,682.35
3200,04-May-06,678.35
3201,03-May-06,666.05
3202,02-May-06,667.35
3203,01-May-06,655.15
3204,28-Apr-06,654.2
3205,27-Apr-06,634.6
3206,26-Apr-06,640.6
3207,25-Apr-06,629.45
3208,24-Apr-06,620.85
3209,21-Apr-06,633.5
3210,20-Apr-06,611.5
3211,19-Apr-06,636.2
3212,18-Apr-06,623.65
3213,17-Apr-06,613.8
3214,14-Apr-06,599.55
3215,13-Apr-06,596.2
3216,12-Apr-06,598.15
3217,11-Apr-06,595.1
3218,10-Apr-06,598.7
3219,07-Apr-06,588.55
3220,06-Apr-06,595.6
3221,05-Apr-06,588.4
3222,04-Apr-06,585.95
3223,03-Apr-06,588.3
3224,31-Mar-06,583.4
3225,30-Mar-06,588.3
3226,29-Mar-06,573.1
3227,28-Mar-06,564.1
3228,27-Mar-06,566.8
3229,24-Mar-06,560
3230,23-Mar-06,549.65
3231,22-Mar-06,550.4
3232,21-Mar-06,552.1
3233,20-Mar-06,554.2
3234,17-Mar-06,556
3235,16-Mar-06,554.6
3236,15-Mar-06,552.8
3237,14-Mar-06,550.9
3238,13-Mar-06,545.8
3239,10-Mar-06,540.8
3240,09-Mar-06,544.8
3241,08-Mar-06,542.15
3242,07-Mar-06,552.9
3243,06-Mar-06,554.1
3244,03-Mar-06,564.95
3245,02-Mar-06,569.2
3246,01-Mar-06,562.3
3247,28-Feb-06,562.8
3248,27-Feb-06,553.4
3249,24-Feb-06,556.6
3250,23-Feb-06,548.4
3251,22-Feb-06,554.5
3252,21-Feb-06,553.7
3253,20-Feb-06,555.8
3254,17-Feb-06,551.8
3255,16-Feb-06,548
3256,15-Feb-06,538.8
3257,14-Feb-06,547.4
3258,13-Feb-06,538.3
3259,10-Feb-06,550.45
3260,09-Feb-06,567
3261,08-Feb-06,551.3
3262,07-Feb-06,548.9
3263,06-Feb-06,568.7
3264,03-Feb-06,566.95
3265,02-Feb-06,572.2
3266,01-Feb-06,568.4
3267,31-Jan-06,569.3
3268,30-Jan-06,568.65
3269,27-Jan-06,559.1
3270,26-Jan-06,558.7
3271,25-Jan-06,562.9
3272,24-Jan-06,558.25
3273,23-Jan-06,559
3274,20-Jan-06,552.7
3275,19-Jan-06,559.85
3276,18-Jan-06,540
3277,17-Jan-06,555.4
3278,16-Jan-06,561.55
3279,13-Jan-06,555.5
3280,12-Jan-06,545
3281,11-Jan-06,549.1
3282,10-Jan-06,541.65
3283,09-Jan-06,548.2
3284,06-Jan-06,539.3
3285,05-Jan-06,524.5
3286,04-Jan-06,534.6
3287,03-Jan-06,534.7
3288,02-Jan-06,514.77
3289,31-Dec-07,833.3
3290,28-Dec-07,840.3
3291,27-Dec-07,825.02
3292,26-Dec-07,823.6
3293,25-Dec-07,810.2
3294,24-Dec-07,811.8
3295,21-Dec-07,810.8
3296,20-Dec-07,796.7
3297,19-Dec-07,801.75
3298,18-Dec-07,800.3
3299,17-Dec-07,796
3300,14-Dec-07,794.57
3301,13-Dec-07,799.1
3302,12-Dec-07,811.2
3303,11-Dec-07,801
3304,10-Dec-07,807.6
3305,07-Dec-07,794.2
3306,06-Dec-07,802.7
3307,05-Dec-07,793.97
3308,04-Dec-07,802
3309,03-Dec-07,792.4
3310,30-Nov-07,781.4
3311,29-Nov-07,794.65
3312,28-Nov-07,804.1
3313,27-Nov-07,815.1
3314,26-Nov-07,823.5
3315,23-Nov-07,822.1
3316,22-Nov-07,803.02
3317,21-Nov-07,799.75
3318,20-Nov-07,801.5
3319,19-Nov-07,779.25
3320,16-Nov-07,786
3321,15-Nov-07,785.9
3322,14-Nov-07,811.95
3323,13-Nov-07,802.6
3324,12-Nov-07,790.65
3325,09-Nov-07,831.7
3326,08-Nov-07,835.2
3327,07-Nov-07,825
3328,06-Nov-07,824.1
3329,05-Nov-07,807.1
3330,02-Nov-07,807.1
3331,01-Nov-07,790.45
3332,31-Oct-07,797.4
3333,30-Oct-07,778
3334,29-Oct-07,790.7
3335,26-Oct-07,785
3336,25-Oct-07,769.55
3337,24-Oct-07,762.85
3338,23-Oct-07,758.3
3339,22-Oct-07,753.4
3340,19-Oct-07,765.2
3341,18-Oct-07,769.4
3342,17-Oct-07,755.9
3343,16-Oct-07,761.45
3344,15-Oct-07,758.25
3345,12-Oct-07,749.2
3346,11-Oct-07,748.6
3347,10-Oct-07,741.1
3348,09-Oct-07,737.75
3349,08-Oct-07,731.7
3350,05-Oct-07,742.3
3351,04-Oct-07,735.5
3352,03-Oct-07,728
3353,02-Oct-07,732.42
3354,01-Oct-07,747.1
3355,28-Sep-07,743.8
3356,27-Sep-07,734.2
3357,26-Sep-07,727.65
3358,25-Sep-07,731
3359,24-Sep-07,730.3
3360,21-Sep-07,730.8
3361,20-Sep-07,733.6
3362,19-Sep-07,721.2
3363,18-Sep-07,723.5
3364,17-Sep-07,715.6
3365,14-Sep-07,707
3366,13-Sep-07,706.3
3367,12-Sep-07,711.2
3368,11-Sep-07,710.55
3369,10-Sep-07,703.2
3370,07-Sep-07,700.65
3371,06-Sep-07,694.3
3372,05-Sep-07,681.6
3373,04-Sep-07,681
3374,03-Sep-07,671.8
3375,31-Aug-07,673.05
3376,30-Aug-07,665.65
3377,29-Aug-07,666.5
3378,28-Aug-07,662.2
3379,27-Aug-07,665.95
3380,24-Aug-07,667.8
3381,23-Aug-07,659.55
3382,22-Aug-07,660.5
3383,21-Aug-07,657.2
3384,20-Aug-07,656.85
3385,17-Aug-07,656.8
3386,16-Aug-07,648.8
3387,15-Aug-07,667.7
3388,14-Aug-07,669.7
3389,13-Aug-07,668.9
3390,10-Aug-07,670.6
3391,09-Aug-07,661.7
3392,08-Aug-07,673.3
3393,07-Aug-07,671
3394,06-Aug-07,671.5
3395,03-Aug-07,672.6
3396,02-Aug-07,665.4
3397,01-Aug-07,665.4
3398,31-Jul-07,663.7
3399,30-Jul-07,665.2
3400,27-Jul-07,660
3401,26-Jul-07,662.7
3402,25-Jul-07,675.5
3403,24-Jul-07,681.2
3404,23-Jul-07,682
3405,20-Jul-07,683.3
3406,19-Jul-07,676.5
3407,18-Jul-07,673.1
3408,17-Jul-07,664.7
3409,16-Jul-07,665.3
3410,13-Jul-07,666.65
3411,12-Jul-07,666.35
3412,11-Jul-07,661.2
3413,10-Jul-07,663.15
3414,09-Jul-07,659.9
3415,06-Jul-07,655.7
3416,05-Jul-07,649.15
3417,04-Jul-07,654
3418,03-Jul-07,653.6
3419,02-Jul-07,655.9
3420,29-Jun-07,648.75
3421,28-Jun-07,648.3
3422,27-Jun-07,642.75
3423,26-Jun-07,641.9
3424,25-Jun-07,651
3425,22-Jun-07,653.95
3426,21-Jun-07,651.3
3427,20-Jun-07,654.3
3428,19-Jun-07,660.3
3429,18-Jun-07,656.4
3430,15-Jun-07,655.1
3431,14-Jun-07,652.9
3432,13-Jun-07,650.95
3433,12-Jun-07,647.1
3434,11-Jun-07,652.7
3435,08-Jun-07,648.5
3436,07-Jun-07,658.9
3437,06-Jun-07,669.5
3438,05-Jun-07,670.2
3439,04-Jun-07,671.4
3440,01-Jun-07,670.7
3441,31-May-07,660.5
3442,30-May-07,654.25
3443,29-May-07,656.52
3444,28-May-07,655
3445,25-May-07,655.8
3446,24-May-07,653.5
3447,23-May-07,661.9
3448,22-May-07,657.9
3449,21-May-07,662.8
3450,18-May-07,661.5
3451,17-May-07,657.7
3452,16-May-07,661.8
3453,15-May-07,672.1
3454,14-May-07,669
3455,11-May-07,671.1
3456,10-May-07,664.6
3457,09-May-07,680.5
3458,08-May-07,685.2
3459,07-May-07,687.8
3460,04-May-07,688.6
3461,03-May-07,681.9
3462,02-May-07,672.65
3463,01-May-07,674.06
3464,30-Apr-07,678.8
3465,27-Apr-07,681.25
3466,26-Apr-07,674.6
3467,25-Apr-07,684.9
3468,24-Apr-07,683.7
3469,23-Apr-07,689.8
3470,20-Apr-07,691.4
3471,19-Apr-07,684.05
3472,18-Apr-07,689.7
3473,17-Apr-07,687.2
3474,16-Apr-07,690.4
3475,13-Apr-07,684.95
3476,12-Apr-07,676.8
3477,11-Apr-07,677.3
3478,10-Apr-07,677.35
